date,district,latitude,longitude,rainfall_24h,rainfall_3day,rainfall_7day,max_daily_rain,forecast_rain,max_temperature,average_temperature,average_humidity,soil_moisture,max_wind_speed,heavy_rain,heatwave,flood
2023-01-10,Mansehra,34.33,73.2,1.78,7.84,15.22,2.01,2.73,7.72,0.1,60.55,0.316,17.64,0,0,0
2023-01-11,Mansehra,34.33,73.2,1.73,5.56,7.0,1.73,2.62,12.01,5.56,58.55,0.262,14.33,0,0,0
2023-01-12,Mansehra,34.33,73.2,0.03,0.13,0.22,0.03,0.73,13.45,5.68,72.61,0.234,27.41,0,0,0
2023-01-13,Mansehra,34.33,73.2,0.0,15.0,35.08,7.08,0.15,1.61,-3.58,27.95,0.336,0.28,0,0,0
2023-01-14,Mansehra,34.33,73.2,0.49,3.38,23.02,5.56,0.47,-4.24,-10.81,63.34,0.233,18.5,0,0,0
2023-01-15,Mansehra,34.33,73.2,0.0,2.44,5.69,0.52,0.06,12.85,7.32,57.32,0.161,6.34,0,0,0
2023-01-16,Mansehra,34.33,73.2,0.73,1.06,14.58,0.73,2.36,14.58,8.78,58.06,0.362,8.46,0,0,0
2023-01-17,Mansehra,34.33,73.2,0.0,13.03,20.51,6.26,0.37,7.29,1.2,57.64,0.245,9.1,0,0,0
2023-01-18,Mansehra,34.33,73.2,0.0,0.39,4.87,0.78,2.16,17.12,11.75,48.71,0.184,3.67,0,0,0
2023-01-19,Mansehra,34.33,73.2,7.2,12.09,20.73,7.2,3.01,15.96,9.46,35.94,0.231,59.92,0,0,1
2023-01-20,Mansehra,34.33,73.2,1.32,6.44,12.84,2.19,2.31,15.06,7.57,55.23,0.203,4.81,0,0,0
2023-01-21,Mansehra,34.33,73.2,2.77,2.94,4.47,2.77,1.06,7.38,1.17,51.35,0.127,26.16,0,0,0
2023-01-22,Mansehra,34.33,73.2,1.03,6.11,26.84,1.03,0.57,9.46,2.3,61.72,0.3,22.16,0,0,0
2023-01-23,Mansehra,34.33,73.2,0.0,1.52,3.61,1.42,2.59,9.91,3.47,56.86,0.198,19.71,0,0,0
2023-01-24,Mansehra,34.33,73.2,13.58,22.1,22.87,13.58,0.77,14.24,8.91,34.29,0.294,17.73,1,0,1
2023-01-25,Mansehra,34.33,73.2,3.04,9.16,15.14,3.04,3.09,6.52,-1.44,55.05,0.222,15.89,0,0,0
2023-01-26,Mansehra,34.33,73.2,1.33,4.55,8.4,3.47,0.16,5.02,-0.75,91.12,0.228,23.89,0,0,0
2023-01-27,Mansehra,34.33,73.2,1.03,7.99,9.21,1.82,0.68,7.68,0.98,59.86,0.236,27.22,0,0,0
2023-01-28,Mansehra,34.33,73.2,0.29,1.28,7.08,0.42,2.25,14.77,7.57,48.79,0.277,10.86,0,0,0
2023-01-29,Mansehra,34.33,73.2,0.0,5.51,7.69,0.59,2.2,8.77,3.2,48.68,0.319,18.61,0,0,0
2023-01-30,Mansehra,34.33,73.2,0.68,1.02,2.15,1.09,5.27,11.1,4.74,80.46,0.149,5.37,0,0,0
2023-01-31,Mansehra,34.33,73.2,2.05,4.05,5.91,2.05,10.77,7.58,0.3,42.78,0.138,28.78,0,0,0
2023-02-01,Mansehra,34.33,73.2,5.63,9.08,16.94,5.63,0.93,13.54,7.33,63.39,0.205,14.19,0,0,0
2023-02-02,Mansehra,34.33,73.2,5.51,9.72,28.99,5.51,0.23,4.17,-3.45,41.78,0.277,18.58,0,0,0
2023-02-03,Mansehra,34.33,73.2,1.25,3.45,11.8,1.25,7.75,17.36,11.64,65.69,0.282,6.53,0,0,0
2023-02-04,Mansehra,34.33,73.2,2.07,4.67,18.62,2.07,2.35,6.54,1.33,58.59,0.216,15.21,0,0,0
2023-02-05,Mansehra,34.33,73.2,3.07,4.27,6.67,3.07,0.45,11.62,4.16,27.92,0.232,22.13,0,0,0
2023-02-06,Mansehra,34.33,73.2,7.02,8.63,11.5,7.02,0.17,14.55,9.01,68.09,0.229,13.58,0,0,0
2023-02-07,Mansehra,34.33,73.2,0.0,2.21,4.61,8.87,1.88,18.03,10.58,48.93,0.134,22.13,0,0,0
2023-02-08,Mansehra,34.33,73.2,1.37,6.35,7.34,1.37,1.08,14.19,8.95,35.18,0.211,0.0,0,0,0
2023-02-09,Mansehra,34.33,73.2,9.91,18.11,22.83,9.91,2.05,5.12,-1.63,62.17,0.293,8.03,1,0,1
2023-02-10,Mansehra,34.33,73.2,0.49,1.11,1.89,0.76,6.19,11.23,3.4,64.2,0.195,10.36,0,0,0
2023-02-11,Mansehra,34.33,73.2,17.52,20.96,23.07,17.52,4.11,9.62,3.86,75.43,0.263,15.23,1,0,1
2023-02-12,Mansehra,34.33,73.2,0.0,0.63,7.04,0.63,0.75,1.29,-6.57,27.37,0.283,16.4,0,0,0
2023-02-13,Mansehra,34.33,73.2,0.38,2.49,30.24,2.11,1.18,10.4,3.24,67.35,0.327,7.02,0,0,0
2023-02-14,Mansehra,34.33,73.2,3.37,13.8,24.1,3.37,0.43,12.08,6.56,61.12,0.288,17.06,0,0,0
2023-02-15,Mansehra,34.33,73.2,0.19,2.01,2.31,2.1,0.01,10.74,3.79,58.73,0.12,6.25,0,0,0
2023-02-16,Mansehra,34.33,73.2,1.41,3.89,5.01,1.43,6.32,4.86,-0.28,36.09,0.215,7.24,0,0,0
2023-02-17,Mansehra,34.33,73.2,0.8,8.98,19.09,3.68,2.52,5.06,-2.48,61.88,0.254,19.17,0,0,0
2023-02-18,Mansehra,34.33,73.2,0.33,5.45,6.57,4.12,1.84,10.78,3.52,69.16,0.192,17.12,0,0,0
2023-02-19,Mansehra,34.33,73.2,3.27,4.09,5.81,3.27,3.57,11.64,5.48,67.57,0.137,5.89,0,0,0
2023-02-20,Mansehra,34.33,73.2,0.57,6.27,8.78,0.57,0.72,10.64,3.09,63.82,0.179,5.03,0,0,0
2023-02-21,Mansehra,34.33,73.2,3.1,4.93,17.1,3.1,0.77,6.19,0.47,60.55,0.251,5.4,0,0,0
2023-02-22,Mansehra,34.33,73.2,0.8,4.17,7.43,0.8,0.71,13.0,5.64,45.53,0.178,4.72,0,0,0
2023-02-23,Mansehra,34.33,73.2,2.84,6.3,28.24,2.84,1.33,7.6,2.59,72.66,0.234,20.31,0,0,0
2023-02-24,Mansehra,34.33,73.2,0.43,12.03,21.93,0.43,1.04,11.75,6.72,36.5,0.235,19.36,0,0,0
2023-02-25,Mansehra,34.33,73.2,0.0,0.02,5.32,0.22,0.82,16.37,10.35,87.03,0.181,27.81,0,0,0
2023-02-26,Mansehra,34.33,73.2,0.0,1.21,1.61,0.71,3.69,8.61,1.48,72.64,0.206,8.44,0,0,0
2023-02-27,Mansehra,34.33,73.2,0.0,10.58,17.63,7.57,1.97,13.8,8.67,65.11,0.259,25.2,0,0,0
2023-02-28,Mansehra,34.33,73.2,0.92,0.97,2.64,1.76,0.27,13.88,7.7,67.12,0.203,19.63,0,0,0
2023-03-01,Mansehra,34.33,73.2,2.42,9.07,10.26,2.42,0.58,6.16,-0.37,44.75,0.112,18.18,0,0,0
2023-03-02,Mansehra,34.33,73.2,2.38,4.22,4.93,2.39,0.18,21.46,12.93,25.45,0.202,13.72,0,0,0
2023-03-03,Mansehra,34.33,73.2,0.0,0.6,1.61,0.74,0.33,23.88,17.63,33.34,0.164,5.69,0,0,0
2023-03-04,Mansehra,34.33,73.2,4.25,12.58,14.11,4.25,0.02,29.04,21.5,50.15,0.247,24.32,0,0,0
2023-03-05,Mansehra,34.33,73.2,3.27,3.73,6.5,3.27,0.12,24.74,16.63,43.23,0.165,22.1,0,0,0
2023-03-06,Mansehra,34.33,73.2,0.89,2.05,3.78,0.89,0.83,18.83,12.73,67.82,0.254,21.99,0,0,0
2023-03-07,Mansehra,34.33,73.2,2.2,2.79,7.84,2.2,3.37,20.92,12.84,53.23,0.184,25.0,0,0,0
2023-03-08,Mansehra,34.33,73.2,1.25,5.03,6.77,1.25,2.4,23.04,16.49,69.32,0.222,9.55,0,0,0
2023-03-09,Mansehra,34.33,73.2,3.16,3.78,5.23,3.23,2.43,18.11,9.78,45.87,0.169,25.89,0,0,0
2023-03-10,Mansehra,34.33,73.2,0.0,0.32,9.54,1.7,1.3,16.76,8.07,72.5,0.15,12.39,0,0,0
2023-03-11,Mansehra,34.33,73.2,0.0,4.7,8.07,1.45,0.11,21.4,15.23,86.73,0.117,11.89,0,0,0
2023-03-12,Mansehra,34.33,73.2,0.0,0.94,7.11,0.41,7.98,17.9,10.62,53.95,0.144,11.17,0,0,0
2023-03-13,Mansehra,34.33,73.2,0.0,1.15,4.8,1.13,0.62,23.89,16.51,50.01,0.163,10.41,0,0,0
2023-03-14,Mansehra,34.33,73.2,3.04,5.04,10.12,3.06,0.96,14.14,7.91,45.84,0.262,13.08,0,0,0
2023-03-15,Mansehra,34.33,73.2,0.65,4.95,6.61,3.62,0.81,24.24,15.44,25.77,0.186,7.44,0,0,0
2023-03-16,Mansehra,34.33,73.2,0.04,3.9,4.49,1.63,0.63,15.99,8.17,54.49,0.18,11.15,0,0,0
2023-03-17,Mansehra,34.33,73.2,0.0,0.93,7.93,9.34,0.25,14.7,7.35,76.29,0.198,18.29,0,0,0
2023-03-18,Mansehra,34.33,73.2,2.15,4.69,8.55,2.15,3.22,21.48,13.62,59.95,0.241,22.31,0,0,0
2023-03-19,Mansehra,34.33,73.2,0.0,1.78,4.44,4.62,1.99,14.12,5.5,44.81,0.248,6.82,0,0,0
2023-03-20,Mansehra,34.33,73.2,0.0,2.8,7.42,0.0,2.47,22.57,16.5,36.37,0.242,3.21,0,0,0
2023-03-21,Mansehra,34.33,73.2,0.1,4.19,9.94,0.1,0.37,25.76,17.42,54.8,0.182,17.05,0,0,0
2023-03-22,Mansehra,34.33,73.2,0.0,4.48,4.6,0.87,1.74,22.73,14.63,56.27,0.274,3.58,0,0,0
2023-03-23,Mansehra,34.33,73.2,0.0,1.27,8.02,1.04,0.57,20.3,12.5,42.03,0.136,17.55,0,0,0
2023-03-24,Mansehra,34.33,73.2,0.2,8.25,9.11,0.42,0.19,19.69,12.29,44.18,0.295,6.4,0,0,0
2023-03-25,Mansehra,34.33,73.2,0.0,0.4,1.6,6.24,2.09,27.68,19.94,69.67,0.154,14.92,0,0,0
2023-03-26,Mansehra,34.33,73.2,0.47,0.77,5.16,2.72,3.37,18.8,10.71,43.14,0.202,34.36,0,0,0
2023-03-27,Mansehra,34.33,73.2,2.7,2.74,3.73,2.7,0.19,10.25,2.52,35.37,0.229,0.0,0,0,0
2023-03-28,Mansehra,34.33,73.2,2.76,6.89,7.94,2.76,1.46,17.09,11.03,67.15,0.159,12.36,0,0,0
2023-03-29,Mansehra,34.33,73.2,0.97,2.62,6.21,1.18,0.74,26.84,18.48,50.17,0.13,10.71,0,0,0
2023-03-30,Mansehra,34.33,73.2,0.16,1.94,13.09,1.26,1.07,30.06,22.86,52.42,0.33,8.28,0,1,0
2023-03-31,Mansehra,34.33,73.2,0.6,1.43,6.05,0.6,1.69,14.34,6.59,41.41,0.269,1.34,0,0,0
2023-04-01,Mansehra,34.33,73.2,0.0,1.68,3.74,0.33,0.05,20.06,12.62,50.91,0.194,20.89,0,0,0
2023-04-02,Mansehra,34.33,73.2,0.0,3.59,4.68,0.19,0.51,27.89,21.08,35.58,0.152,25.37,0,0,0
2023-04-03,Mansehra,34.33,73.2,1.38,1.72,2.89,1.38,0.4,23.09,14.61,25.26,0.159,11.51,0,0,0
2023-04-04,Mansehra,34.33,73.2,2.48,6.87,7.87,2.48,3.59,6.11,-2.51,51.93,0.157,12.16,0,0,0
2023-04-05,Mansehra,34.33,73.2,0.0,1.6,2.69,0.15,0.2,19.13,11.75,62.62,0.173,25.85,0,0,0
2023-04-06,Mansehra,34.33,73.2,1.73,4.96,18.18,1.73,0.2,21.79,14.37,48.85,0.232,21.21,0,0,0
2023-04-07,Mansehra,34.33,73.2,0.35,1.27,7.05,0.62,0.6,28.43,20.47,75.36,0.296,29.9,0,0,0
2023-04-08,Mansehra,34.33,73.2,3.36,3.91,7.53,7.1,3.45,24.84,15.87,44.73,0.178,19.74,0,0,0
2023-04-09,Mansehra,34.33,73.2,1.09,1.3,13.72,1.09,0.81,16.41,9.35,40.78,0.282,19.88,0,0,0
2023-04-10,Mansehra,34.33,73.2,2.48,2.54,3.68,2.48,1.06,14.4,5.48,40.04,0.218,25.39,0,0,0
2023-04-11,Mansehra,34.33,73.2,0.0,4.8,8.2,0.65,0.25,23.52,17.06,65.95,0.261,25.69,0,0,0
2023-04-12,Mansehra,34.33,73.2,0.97,3.17,4.12,1.05,1.67,25.89,19.0,60.26,0.245,8.35,0,0,0
2023-04-13,Mansehra,34.33,73.2,0.0,0.49,5.03,0.45,0.76,26.86,18.24,67.28,0.226,24.81,0,0,0
2023-04-14,Mansehra,34.33,73.2,0.47,4.96,6.24,0.47,0.78,17.83,11.08,60.08,0.171,19.69,0,0,0
2023-04-15,Mansehra,34.33,73.2,0.35,3.56,10.36,0.55,0.05,22.35,13.55,66.88,0.195,24.68,0,0,0
2023-04-16,Mansehra,34.33,73.2,0.57,0.86,3.78,0.57,0.44,16.86,10.26,42.1,0.229,16.75,0,0,0
2023-04-17,Mansehra,34.33,73.2,1.89,2.37,8.47,1.89,0.49,21.31,12.81,52.97,0.119,12.54,0,0,0
2023-04-18,Mansehra,34.33,73.2,0.0,2.47,3.01,0.19,0.21,19.19,12.83,56.0,0.212,17.87,0,0,0
2023-04-19,Mansehra,34.33,73.2,2.85,3.54,9.91,2.85,0.69,11.87,3.88,64.99,0.119,15.47,0,0,0
2023-04-20,Mansehra,34.33,73.2,0.42,1.13,4.05,4.6,1.56,20.16,13.25,51.68,0.201,29.06,0,0,0
2023-04-21,Mansehra,34.33,73.2,0.0,8.56,11.38,0.25,1.24,19.39,11.21,73.63,0.194,20.33,0,0,0
2023-04-22,Mansehra,34.33,73.2,0.0,0.39,7.16,3.15,0.67,19.45,11.42,43.92,0.182,21.0,0,0,0
2023-04-23,Mansehra,34.33,73.2,0.0,0.49,1.1,1.47,1.04,28.14,20.23,59.85,0.186,16.49,0,0,0
2023-04-24,Mansehra,34.33,73.2,0.0,0.69,1.55,1.02,1.57,20.07,14.04,57.14,0.18,7.25,0,0,0
2023-04-25,Mansehra,34.33,73.2,1.12,4.77,14.86,1.24,1.19,9.59,2.46,34.77,0.22,15.67,0,0,0
2023-04-26,Mansehra,34.33,73.2,0.0,1.2,17.92,3.23,2.01,8.6,2.26,60.48,0.235,26.9,0,0,0
2023-04-27,Mansehra,34.33,73.2,0.0,0.77,3.74,1.84,0.47,16.52,8.49,64.85,0.079,25.23,0,0,0
2023-04-28,Mansehra,34.33,73.2,1.37,2.76,8.54,1.37,0.92,20.36,13.87,37.05,0.235,19.88,0,0,0
2023-04-29,Mansehra,34.33,73.2,0.75,0.81,2.83,1.79,1.81,22.26,13.67,27.33,0.158,17.52,0,0,0
2023-04-30,Mansehra,34.33,73.2,0.57,5.57,9.48,0.59,0.33,23.28,15.23,52.07,0.204,15.19,0,0,0
2023-05-01,Mansehra,34.33,73.2,0.0,2.06,3.51,0.04,0.26,26.38,20.08,34.23,0.109,13.61,0,0,0
2023-05-02,Mansehra,34.33,73.2,72.85,109.49,147.54,73.96,1.74,30.92,24.54,21.94,0.6,4.99,1,1,1
2023-05-03,Mansehra,34.33,73.2,0.0,1.57,1.83,1.64,1.73,26.63,20.05,58.09,0.091,0.59,0,0,0
2023-05-04,Mansehra,34.33,73.2,0.32,2.85,3.13,0.44,3.0,26.86,18.65,55.14,0.194,18.37,0,0,0
2023-05-05,Mansehra,34.33,73.2,2.77,3.49,3.79,4.23,0.97,25.39,18.82,25.29,0.151,16.03,0,0,0
2023-05-06,Mansehra,34.33,73.2,1.75,3.15,10.91,1.75,0.96,24.8,17.06,52.94,0.209,12.89,0,0,0
2023-05-07,Mansehra,34.33,73.2,0.7,3.64,7.23,0.7,1.0,29.69,20.53,54.54,0.13,13.6,0,0,0
2023-05-08,Mansehra,34.33,73.2,0.0,0.4,1.84,0.61,0.3,34.21,24.24,29.82,0.087,0.0,0,1,0
2023-05-09,Mansehra,34.33,73.2,1.49,2.81,8.23,1.49,1.13,32.32,23.08,10.0,0.221,26.09,0,1,0
2023-05-10,Mansehra,34.33,73.2,0.0,2.19,11.57,1.88,4.52,37.02,27.78,27.9,0.21,29.61,0,1,0
2023-05-11,Mansehra,34.33,73.2,0.01,2.84,3.68,2.55,1.4,26.18,19.6,31.79,0.225,26.95,0,0,0
2023-05-12,Mansehra,34.33,73.2,0.31,1.39,2.68,0.31,0.83,31.29,21.99,28.53,0.183,14.26,0,1,0
2023-05-13,Mansehra,34.33,73.2,0.0,1.16,3.02,3.2,0.0,27.58,20.43,42.0,0.136,30.4,0,0,0
2023-05-14,Mansehra,34.33,73.2,1.89,2.79,3.77,1.89,1.94,30.58,22.93,22.29,0.159,19.92,0,1,0
2023-05-15,Mansehra,34.33,73.2,4.06,6.43,7.53,4.06,1.8,28.77,19.92,40.43,0.176,19.2,0,0,0
2023-05-16,Mansehra,34.33,73.2,0.0,0.11,5.72,1.38,1.6,36.06,27.07,20.46,0.154,11.05,0,1,0
2023-05-17,Mansehra,34.33,73.2,0.54,6.69,6.99,4.39,0.4,29.25,22.79,52.33,0.154,21.88,0,0,0
2023-05-18,Mansehra,34.33,73.2,0.29,0.41,2.63,0.98,0.75,29.7,20.88,28.57,0.228,5.1,0,0,0
2023-05-19,Mansehra,34.33,73.2,6.78,8.72,14.72,6.78,2.79,23.08,16.59,50.12,0.317,7.02,0,0,1
2023-05-20,Mansehra,34.33,73.2,0.0,2.54,4.77,0.41,0.47,29.6,23.29,33.56,0.231,12.23,0,0,0
2023-05-21,Mansehra,34.33,73.2,1.24,1.6,7.48,1.24,1.54,29.68,22.89,43.43,0.232,34.65,0,0,0
2023-05-22,Mansehra,34.33,73.2,1.77,4.2,6.82,8.9,0.28,29.97,23.77,10.0,0.166,8.2,0,0,0
2023-05-23,Mansehra,34.33,73.2,0.0,3.67,8.07,1.23,0.53,28.07,19.76,16.54,0.096,16.49,0,0,0
2023-05-24,Mansehra,34.33,73.2,0.0,3.79,5.29,2.25,1.41,39.05,29.88,36.41,0.197,10.08,0,1,0
2023-05-25,Mansehra,34.33,73.2,1.99,2.32,6.49,1.99,1.64,39.01,29.9,44.36,0.103,3.29,0,1,0
2023-05-26,Mansehra,34.33,73.2,9.38,15.55,16.63,9.38,0.17,24.03,14.63,59.56,0.242,4.81,1,0,1
2023-05-27,Mansehra,34.33,73.2,2.07,6.92,9.02,2.07,1.37,30.39,23.46,24.8,0.143,5.12,0,1,0
2023-05-28,Mansehra,34.33,73.2,0.32,4.65,5.12,0.32,0.09,28.36,19.11,10.0,0.18,17.91,0,0,0
2023-05-29,Mansehra,34.33,73.2,0.92,1.71,6.32,4.66,0.33,31.44,23.13,49.44,0.205,12.81,0,1,0
2023-05-30,Mansehra,34.33,73.2,0.13,2.67,3.29,3.26,0.12,25.85,16.4,41.53,0.152,18.13,0,0,0
2023-05-31,Mansehra,34.33,73.2,0.78,9.0,10.63,2.71,0.42,23.7,13.76,49.85,0.212,16.64,0,0,0
2023-06-01,Mansehra,34.33,73.2,2.85,9.97,12.23,2.85,1.1,39.81,30.99,53.11,0.175,18.71,0,1,0
2023-06-02,Mansehra,34.33,73.2,0.26,3.38,7.96,1.78,1.07,27.04,19.63,31.72,0.272,5.32,0,0,0
2023-06-03,Mansehra,34.33,73.2,0.0,10.29,10.45,3.92,0.61,30.44,20.44,41.23,0.287,26.2,0,1,0
2023-06-04,Mansehra,34.33,73.2,0.48,4.19,18.15,0.48,1.91,22.18,12.37,19.73,0.244,13.81,0,0,0
2023-06-05,Mansehra,34.33,73.2,2.63,4.81,14.72,2.63,0.16,28.08,20.09,10.0,0.248,20.17,0,0,0
2023-06-06,Mansehra,34.33,73.2,2.12,6.98,11.87,4.37,0.42,32.14,25.48,12.14,0.265,25.97,0,1,0
2023-06-07,Mansehra,34.33,73.2,0.26,2.05,2.37,1.85,3.9,33.1,25.77,46.23,0.117,15.91,0,1,0
2023-06-08,Mansehra,34.33,73.2,0.0,0.13,0.54,8.14,3.03,20.96,12.26,26.02,0.113,7.74,0,0,0
2023-06-09,Mansehra,34.33,73.2,0.0,0.22,2.67,0.75,0.6,25.77,19.47,30.18,0.167,14.97,0,0,0
2023-06-10,Mansehra,34.33,73.2,0.0,3.11,7.51,0.81,1.43,30.21,20.93,30.93,0.118,23.51,0,1,0
2023-06-11,Mansehra,34.33,73.2,2.29,7.28,11.46,2.29,0.71,31.17,21.57,67.3,0.232,11.53,0,1,0
2023-06-12,Mansehra,34.33,73.2,0.48,1.31,7.52,4.24,0.17,32.76,25.54,60.44,0.236,26.48,0,1,0
2023-06-13,Mansehra,34.33,73.2,0.0,2.0,2.05,0.99,0.72,26.71,19.53,29.2,0.194,0.0,0,0,0
2023-06-14,Mansehra,34.33,73.2,0.0,0.21,8.81,1.38,0.03,27.36,18.04,64.66,0.157,12.62,0,0,0
2023-06-15,Mansehra,34.33,73.2,0.0,4.43,4.49,2.02,1.59,30.04,21.53,43.8,0.115,13.1,0,1,0
2023-06-16,Mansehra,34.33,73.2,0.0,3.02,13.49,0.49,0.58,27.4,18.19,29.19,0.286,8.92,0,0,0
2023-06-17,Mansehra,34.33,73.2,2.68,8.73,13.13,2.68,0.62,28.73,20.22,20.77,0.243,6.0,0,0,0
2023-06-18,Mansehra,34.33,73.2,2.67,4.88,5.46,2.67,1.08,30.57,20.66,54.34,0.192,0.99,0,1,0
2023-06-19,Mansehra,34.33,73.2,0.35,8.28,10.1,1.11,0.15,32.11,22.99,28.64,0.153,9.16,0,1,0
2023-06-20,Mansehra,34.33,73.2,0.22,1.16,2.7,6.03,0.67,30.5,23.37,50.3,0.17,8.72,0,1,0
2023-06-21,Mansehra,34.33,73.2,0.99,1.22,14.86,0.99,0.58,30.65,21.34,23.9,0.315,11.41,0,1,0
2023-06-22,Mansehra,34.33,73.2,1.79,5.2,9.65,1.79,0.26,33.27,25.32,26.32,0.282,8.44,0,1,0
2023-06-23,Mansehra,34.33,73.2,0.56,0.61,10.28,1.52,0.5,35.38,28.98,22.49,0.244,21.53,0,1,0
2023-06-24,Mansehra,34.33,73.2,1.06,1.51,26.77,1.06,0.74,24.74,16.17,57.76,0.322,28.95,0,0,0
2023-06-25,Mansehra,34.33,73.2,5.44,7.23,8.1,5.44,0.43,24.19,16.48,48.19,0.279,26.25,0,0,0
2023-06-26,Mansehra,34.33,73.2,0.63,1.55,6.34,0.83,0.15,30.11,23.72,59.57,0.21,0.07,0,1,0
2023-06-27,Mansehra,34.33,73.2,0.21,3.86,7.29,2.29,1.46,33.46,23.47,46.02,0.175,20.66,0,1,0
2023-06-28,Mansehra,34.33,73.2,0.29,7.56,8.41,0.44,2.03,35.28,28.18,50.39,0.249,29.77,0,1,0
2023-06-29,Mansehra,34.33,73.2,0.0,0.1,3.24,2.43,0.91,33.76,27.63,62.48,0.141,11.63,0,1,0
2023-06-30,Mansehra,34.33,73.2,44.39,66.54,94.73,45.93,0.58,29.82,23.38,35.85,0.6,17.44,1,0,1
2023-07-01,Mansehra,34.33,73.2,1.51,4.7,9.75,5.42,0.38,37.54,28.24,63.0,0.245,12.66,0,1,0
2023-07-02,Mansehra,34.33,73.2,6.17,10.11,11.4,6.17,3.98,28.36,20.32,23.91,0.171,5.72,0,0,0
2023-07-03,Mansehra,34.33,73.2,0.0,12.16,18.49,1.47,0.18,29.22,19.95,50.2,0.312,13.29,0,0,0
2023-07-04,Mansehra,34.33,73.2,0.82,14.57,23.72,5.88,9.07,24.73,17.34,26.33,0.291,10.87,0,0,0
2023-07-05,Mansehra,34.33,73.2,0.03,18.58,41.26,3.01,0.21,32.28,22.97,53.73,0.422,13.76,1,1,0
2023-07-06,Mansehra,34.33,73.2,4.13,5.73,6.59,6.05,2.96,23.24,15.64,10.0,0.215,12.46,0,0,0
2023-07-07,Mansehra,34.33,73.2,1.88,6.71,10.32,6.56,1.96,26.1,18.82,46.58,0.16,21.54,0,0,0
2023-07-08,Mansehra,34.33,73.2,1.45,3.17,6.72,1.45,1.01,30.02,22.88,52.33,0.261,27.85,0,1,0
2023-07-09,Mansehra,34.33,73.2,0.57,6.06,29.58,3.74,0.24,29.87,20.28,65.67,0.379,9.0,0,0,0
2023-07-10,Mansehra,34.33,73.2,3.43,6.41,16.74,3.43,0.75,36.12,26.34,38.29,0.26,10.81,0,1,0
2023-07-11,Mansehra,34.33,73.2,2.01,5.82,10.76,7.66,7.96,25.17,15.9,30.96,0.263,19.44,0,0,0
2023-07-12,Mansehra,34.33,73.2,0.0,4.35,37.81,8.21,0.48,31.77,22.46,23.3,0.405,12.46,0,1,0
2023-07-13,Mansehra,34.33,73.2,0.88,15.97,28.76,5.07,0.37,30.59,23.95,25.31,0.344,11.3,0,1,0
2023-07-14,Mansehra,34.33,73.2,1.23,39.66,45.56,5.24,2.29,34.27,25.74,56.05,0.46,15.47,1,1,0
2023-07-15,Mansehra,34.33,73.2,0.81,1.59,25.71,0.81,0.78,31.12,23.8,14.1,0.289,22.47,0,1,0
2023-07-16,Mansehra,34.33,73.2,0.36,34.27,41.3,0.98,2.2,23.33,16.42,66.75,0.327,8.64,1,0,0
2023-07-17,Mansehra,34.33,73.2,0.75,10.04,31.09,0.75,2.79,28.34,21.02,31.75,0.294,16.02,0,0,0
2023-07-18,Mansehra,34.33,73.2,1.81,16.38,24.26,13.52,6.08,33.15,24.44,31.25,0.442,30.22,0,1,0
2023-07-19,Mansehra,34.33,73.2,1.49,17.84,20.02,13.45,1.7,25.07,18.72,46.42,0.306,8.49,0,0,0
2023-07-20,Mansehra,34.33,73.2,10.1,24.27,33.67,10.1,0.8,20.58,14.42,42.06,0.318,27.53,1,0,1
2023-07-21,Mansehra,34.33,73.2,16.19,23.64,48.19,16.19,9.52,26.38,16.98,39.93,0.455,16.24,1,0,1
2023-07-22,Mansehra,34.33,73.2,1.73,2.42,6.65,9.28,7.35,35.88,26.37,20.34,0.195,25.82,0,1,0
2023-07-23,Mansehra,34.33,73.2,0.06,2.03,7.78,1.04,3.27,18.94,12.78,39.81,0.188,17.99,0,0,0
2023-07-24,Mansehra,34.33,73.2,2.7,4.51,27.7,8.59,0.82,32.48,24.8,39.7,0.319,11.66,0,1,0
2023-07-25,Mansehra,34.33,73.2,10.58,27.64,50.94,10.58,2.97,32.42,24.68,39.84,0.425,27.51,1,1,1
2023-07-26,Mansehra,34.33,73.2,1.14,9.28,24.11,3.88,1.21,31.61,25.28,51.35,0.317,0.0,0,1,0
2023-07-27,Mansehra,34.33,73.2,0.9,3.97,5.21,5.15,2.93,26.23,17.75,28.96,0.177,32.61,0,0,0
2023-07-28,Mansehra,34.33,73.2,16.66,21.73,26.93,16.66,0.99,31.4,24.18,41.97,0.344,14.27,1,1,1
2023-07-29,Mansehra,34.33,73.2,17.42,21.1,33.12,17.42,1.78,26.96,19.8,42.8,0.371,26.08,1,0,1
2023-07-30,Mansehra,34.33,73.2,0.0,4.11,33.38,2.68,0.98,37.57,29.8,42.97,0.375,6.15,0,1,0
2023-07-31,Mansehra,34.33,73.2,7.15,21.99,27.54,7.15,0.79,28.04,19.54,52.77,0.461,20.98,1,0,1
2023-08-01,Mansehra,34.33,73.2,8.16,14.54,21.83,8.16,4.34,27.55,20.35,44.15,0.385,16.18,0,0,1
2023-08-02,Mansehra,34.33,73.2,0.0,19.81,28.74,7.14,11.33,32.61,26.02,68.98,0.303,13.98,1,1,0
2023-08-03,Mansehra,34.33,73.2,0.0,7.94,20.86,3.24,3.62,32.93,26.44,26.65,0.352,17.94,0,1,0
2023-08-04,Mansehra,34.33,73.2,2.86,3.63,10.8,2.86,2.35,31.83,25.5,53.63,0.273,18.11,0,1,0
